,Country Name,Country Code,Region Code,Subsample,Income Level Name,Income Level Code,Year of survey,Survey Data Source,Survey Type,Total population,"Children, aged 0-14","Youth, aged 15-24","Adult, aged 25-64","Elderly, aged 65+",Urban Population (% of total Population)," Working Age Population, aged 15-64 (% of total Pop.)","Dependency Rate, all compared to 15-64","Youth Dependency Rate, younger than 15 compared to 15-64","Old Age Dependency Rate, older than 64 compared to 15-64","Labor Force, aged 15-64","Labor Force Participation Rate, aged 15-64","Female Labor Force Participation Rate, aged 15-64","Not in labor force or education rate among youth, aged 15-24",Share of workers (aged 15-64) with more than one jobs in last week,"Employment to Population Ratio, aged 15-64","Employment Rate, aged 15-64 ","Unemployment Rate, aged 15-64","Youth Employment Rate, aged 15-24","Youth Unemployment Rate, aged 15-24","Wage employees, aged 15-64 ","Self-employed, aged 15-64","Unpaid, aged 15-64","Employers, aged 15-64","Unpaid or Self-employed, age 15-64","Share of informal jobs, aged 15-64",Share of work contract,Share of health insurance,Share of social security,"Public sector employment, aged 15-64"," Agriculture, aged 15-64"," Industry, aged 15-64"," Services, aged 15-64","Mining, aged 15-64","Manufacturing, aged 15-64","Electricity and utilities, aged 15-64","Construction, aged 15-64","Commerce, aged 15-64","Transport & Communication, aged 15-64","Financial and Business Services, aged 15-64","Public Administration, aged 15-64","Other services, aged 15-64"," Female in non-agricultural employment, aged 15-64","Youth in non-agricultural employment, aged 15-64","Non-Agricultural wage employment, aged 15-64","Non-Agricultural unpaid employment, aged 15-64","Non-Agricultural employer, aged 15-64","Non-Agricultural self-employed, aged 15-64","Youth Non-Agricultural wage employment, aged 15-24","Wage employment in agriculture, aged 15-64","Wage employment in industry, aged 15-64","Wage employment in services, aged 15-64"," Senior Officials, aged 15-64"," Professionals, aged 15-64"," Technicians, aged 15-64"," Clerks, aged 15-64"," Service and Market Sales, aged 15-64"," Skilled Agriculture, aged 15-64"," Craft Workers, aged 15-64"," Machine Operators, aged 15-64"," Elementary Occupations, aged 15-64", Armed Forces,Average weekly working hours,"Underemployment, <35 hours per week","Excessive working hours,>48 hours per week","Median Earnings for wage workers per hour, local nominal currency","Median Earnings for wage workers per month, local nominal currency","Median Earnings for wage workers per month in agriculture, local nominal currenc","Median Earnings for wage workers per month in industry, local nominal currency","Median Earnings for wage workers per month in service, local nominal currency","Median Earnings for wage workers per hour,  deflated to 2011 local currency valu","Real Median Hourly  Wages in USD (base 2011), PPP adjusted","Median Earnings for wage workers per month, deflated to 2011 local currency valu","Real Median Monthly Wages in USD (base 2011), PPP adjusted","Female to Male gender wage gap, calculated with median wages","Public to Private wage gap, calculated with median wages", No Education, Primary Education, Secondary Education, Post Secondary Education,"Mean number of years of education completed, aged 17 and older",Enrollment rate for individuals aged 6-16,Individual age,Mean age of worker between 15-64,"Mean age of worker in agriculture, between 15-64","Mean age of worker in industry, between 15-64","Mean age of worker in services, between 15-64","Mean age of wage worker, between 15-64","Mean age of self-employed or unpaid worker, between 15-64","Mean age of employer, between 15-64",Total flags in survey,"Percentile (100 = max), total flags",Flags over max number of flags,"Percentile (100 = max), share of flags"
1219,Mexico,MEX,LCN,Urban,Upper middle income,UMC,2005,mex_2005_enoe_v01_m_v06_a_gld_all.dta,enoe,81898228,0.3,0.19,0.45,0.06,1.0,0.64,,,,33461154,0.64,0.46,0.16,1.05,0.61,0.95,0.05,0.91,0.09,0.71,0.19,0.05,0.05,0.24,0.57,0.56,0.17,0.37,0.16,0.05,0.32,0.63,0.0,0.22,0.01,0.08,0.29,0.06,0.07,0.05,0.16,0.99,0.95,0.66,0.04,0.05,0.17,0.94,0.5,0.75,0.7,0.05,0.12,0.06,0.05,0.23,0.04,0.13,0.11,0.2,0.0,43.53,0.23,0.29,18.56,3440.0,2150.0,3440.0,3870.0,0.24,0.03,44.19,4.94,0.78,1.45,0.04,0.62,0.09,0.24,8.74,0.93,28.72,35.82,37.98,34.53,36.24,34.15,39.39,42.71,36.0,16.0,0.03,11.0
1220,Mexico,MEX,LCN,Urban,Upper middle income,UMC,2006,mex_2006_enoe_v01_m_v06_a_gld_all.dta,enoe,82873053,0.3,0.19,0.46,0.06,1.0,0.64,,,,34386696,0.65,0.48,0.16,1.05,0.62,0.96,0.04,0.91,0.09,0.72,0.19,0.04,0.05,0.23,0.57,0.56,0.17,0.38,0.16,0.05,0.32,0.64,0.0,0.22,0.01,0.09,0.29,0.06,0.07,0.06,0.16,0.99,0.95,0.67,0.04,0.05,0.17,0.94,0.51,0.74,0.71,0.05,0.12,0.07,0.05,0.24,0.04,0.14,0.11,0.2,0.0,44.07,0.22,0.31,19.73,3870.0,2580.0,3655.0,4000.0,0.24,0.03,47.97,5.37,0.86,1.47,0.04,0.62,0.1,0.24,8.85,0.93,28.9,36.06,38.08,34.92,36.42,34.37,39.85,42.75,35.0,14.0,0.03,9.0
1221,Mexico,MEX,LCN,Urban,Upper middle income,UMC,2009,mex_2009_enoe_v01_m_v06_a_gld_all.dta,enoe,86258328,0.28,0.19,0.47,0.07,1.0,0.66,,,,36578524,0.64,0.49,0.16,1.05,0.61,0.94,0.06,0.89,0.11,0.72,0.19,0.04,0.05,0.23,0.56,0.57,0.17,0.36,0.17,0.04,0.3,0.66,0.0,0.2,0.01,0.08,0.3,0.06,0.07,0.06,0.17,0.99,0.95,0.67,0.04,0.04,0.17,0.94,0.56,0.76,0.71,0.05,0.12,0.07,0.05,0.24,0.04,0.13,0.1,0.21,0.0,43.71,0.23,0.3,21.99,4300.0,3010.0,4300.0,4400.0,0.24,0.03,46.31,5.18,0.86,1.48,0.03,0.6,0.11,0.25,9.17,0.94,30.0,36.79,38.35,35.93,37.01,35.23,40.45,43.45,35.0,14.0,0.03,9.0
1222,Mexico,MEX,LCN,Urban,Upper middle income,UMC,2010,mex_2010_enoe_v01_m_v06_a_gld_all.dta,enoe,87399800,0.27,0.19,0.47,0.07,1.0,0.66,,,,37316306,0.65,0.49,0.16,1.05,0.6,0.94,0.06,0.88,0.12,0.72,0.19,0.04,0.05,0.23,0.57,0.56,0.17,0.35,0.16,0.05,0.3,0.66,0.0,0.2,0.01,0.08,0.3,0.06,0.07,0.06,0.17,0.99,0.95,0.67,0.04,0.04,0.18,0.94,0.57,0.74,0.71,0.04,0.12,0.07,0.05,0.25,0.04,0.13,0.1,0.21,0.0,43.35,0.24,0.3,22.27,4300.0,3000.0,4300.0,4400.0,0.23,0.03,44.47,4.97,0.89,1.41,0.03,0.6,0.12,0.25,9.29,0.94,30.2,36.86,38.22,35.92,37.15,35.25,40.51,43.81,35.0,14.0,0.03,9.0
1223,Mexico,MEX,LCN,Urban,Upper middle income,UMC,2011,mex_2011_enoe_v01_m_v06_a_gld_all.dta,enoe,88477156,0.27,0.19,0.48,0.07,1.0,0.66,,,,37564524,0.64,0.48,0.16,1.05,0.6,0.94,0.06,0.89,0.11,0.72,0.19,0.04,0.05,0.23,0.57,0.56,0.17,0.36,0.16,0.04,0.3,0.66,0.0,0.2,0.01,0.08,0.3,0.06,0.08,0.06,0.17,0.99,0.94,0.67,0.04,0.04,0.17,0.93,0.57,0.75,0.72,0.04,0.12,0.07,0.05,0.25,0.04,0.13,0.1,0.21,0.0,44.0,0.22,0.31,23.01,4300.0,3010.0,4300.0,4730.0,0.23,0.03,43.0,4.81,0.83,1.49,0.03,0.59,0.13,0.25,9.41,0.94,30.5,36.98,37.88,36.03,37.32,35.4,40.68,43.86,33.0,11.0,0.03,8.0
1224,Mexico,MEX,LCN,Urban,Upper middle income,UMC,2012,mex_2012_enoe_v01_m_v06_a_gld_all.dta,enoe,89536309,0.26,0.19,0.48,0.07,1.0,0.67,,,,38842354,0.65,0.5,0.15,1.05,0.61,0.94,0.06,0.88,0.12,0.72,0.19,0.04,0.05,0.23,0.56,0.57,0.16,0.36,0.16,0.05,0.29,0.66,0.0,0.2,0.01,0.08,0.3,0.06,0.08,0.06,0.16,0.99,0.95,0.67,0.03,0.04,0.18,0.94,0.56,0.75,0.71,0.04,0.13,0.06,0.06,0.25,0.04,0.13,0.1,0.2,0.0,43.66,0.23,0.3,23.56,4500.0,3096.0,4300.0,4800.0,0.23,0.03,43.22,4.83,0.8,1.63,0.03,0.59,0.13,0.26,9.51,0.94,30.8,37.26,38.33,36.3,37.57,35.62,41.03,44.36,33.0,11.0,0.03,8.0
1225,Mexico,MEX,LCN,Urban,Upper middle income,UMC,2013,mex_2013_enoe_v01_m_v06_a_gld_all.dta,enoe,90579445,0.26,0.18,0.48,0.07,1.0,0.67,,,,39318746,0.65,0.5,0.14,1.05,0.61,0.94,0.06,0.88,0.12,0.73,0.19,0.04,0.05,0.22,0.55,0.58,0.17,0.37,0.16,0.04,0.3,0.66,0.0,0.21,0.01,0.08,0.3,0.06,0.08,0.06,0.16,0.99,0.95,0.68,0.03,0.04,0.17,0.94,0.58,0.76,0.72,0.04,0.12,0.09,0.07,0.24,0.02,0.13,0.1,0.19,0.0,43.45,0.23,0.29,24.74,4945.0,3225.0,4730.0,5000.0,0.23,0.03,45.76,5.12,0.83,1.59,0.03,0.58,0.13,0.26,9.61,0.95,31.17,37.44,38.15,36.76,37.69,35.88,41.27,44.29,33.0,11.0,0.03,8.0
1226,Mexico,MEX,LCN,Urban,Upper middle income,UMC,2014,mex_2014_enoe_v01_m_v06_a_gld_all.dta,enoe,91603053,0.26,0.18,0.48,0.07,1.0,0.67,,,,39785525,0.65,0.51,0.14,1.05,0.61,0.94,0.06,0.88,0.12,0.74,0.18,0.04,0.04,0.22,0.54,0.59,0.16,0.38,0.16,0.04,0.3,0.66,0.01,0.21,0.01,0.08,0.3,0.06,0.08,0.06,0.16,0.99,0.94,0.69,0.03,0.04,0.17,0.93,0.57,0.77,0.73,0.04,0.11,0.09,0.07,0.24,0.03,0.13,0.11,0.19,0.0,43.42,0.23,0.29,24.74,5000.0,3354.0,4800.0,5000.0,0.22,0.02,44.48,4.97,0.83,1.48,0.03,0.58,0.14,0.26,9.68,0.96,31.07,37.5,38.1,36.61,37.86,35.96,41.35,44.87,32.0,10.0,0.03,7.0
1227,Mexico,MEX,LCN,Urban,Upper middle income,UMC,2015,mex_2015_enoe_v01_m_v06_a_gld_all.dta,enoe,92609534,0.26,0.18,0.49,0.08,1.0,0.67,,,,39857302,0.64,0.5,0.14,1.05,0.61,0.95,0.05,0.9,0.1,0.74,0.18,0.03,0.04,0.22,0.54,0.59,0.16,0.38,0.15,0.04,0.3,0.66,0.0,0.21,0.01,0.08,0.3,0.06,0.09,0.05,0.16,0.99,0.94,0.69,0.03,0.04,0.17,0.93,0.57,0.77,0.73,0.04,0.11,0.09,0.07,0.23,0.02,0.13,0.11,0.19,0.0,43.73,0.22,0.3,24.74,5000.0,3354.0,5160.0,5160.0,0.21,0.02,43.3,4.84,0.83,1.58,0.02,0.58,0.14,0.25,9.73,0.96,31.46,37.77,38.16,36.94,38.12,36.2,41.84,44.62,32.0,10.0,0.03,7.0
1228,Mexico,MEX,LCN,Urban,Upper middle income,UMC,2016,mex_2016_enoe_v01_m_v06_a_gld_all.dta,enoe,93595462,0.25,0.18,0.49,0.08,1.0,0.67,,,,40546129,0.65,0.5,0.14,1.05,0.62,0.95,0.05,0.9,0.1,0.74,0.18,0.03,0.04,0.22,0.54,0.59,0.16,0.38,0.15,0.04,0.3,0.65,0.0,0.21,0.01,0.08,0.29,0.06,0.08,0.05,0.16,0.99,0.95,0.69,0.03,0.04,0.17,0.94,0.58,0.77,0.73,0.03,0.12,0.09,0.07,0.23,0.03,0.14,0.11,0.19,0.0,43.26,0.24,0.29,26.39,5160.0,3870.0,5160.0,5160.0,0.22,0.02,43.46,4.86,0.79,1.55,0.02,0.57,0.15,0.26,9.83,0.96,31.69,37.84,38.87,36.88,38.2,36.29,41.9,44.64,33.0,11.0,0.03,8.0
1229,Mexico,MEX,LCN,Urban,Upper middle income,UMC,2017,mex_2017_enoe_v01_m_v06_a_gld_all.dta,enoe,94565456,0.25,0.18,0.5,0.08,1.0,0.67,,,,41079560,0.65,0.5,0.14,1.05,0.62,0.96,0.04,0.92,0.08,0.74,0.18,0.03,0.05,0.21,0.54,0.59,0.16,0.38,0.15,0.04,0.3,0.65,0.0,0.21,0.01,0.08,0.29,0.06,0.08,0.05,0.16,0.99,0.95,0.69,0.03,0.04,0.17,0.94,0.58,0.77,0.73,0.04,0.12,0.09,0.07,0.23,0.02,0.14,0.11,0.18,0.0,44.12,0.21,0.3,27.49,5200.0,3870.0,5160.0,5590.0,0.22,0.02,41.3,4.62,0.83,1.55,0.02,0.56,0.16,0.26,9.96,0.96,31.97,38.01,39.23,37.23,38.28,36.45,42.12,44.72,31.0,9.0,0.03,6.0
1230,Mexico,MEX,LCN,Urban,Upper middle income,UMC,2018,mex_2018_enoe_v01_m_v06_a_gld_all.dta,enoe,95517270,0.24,0.18,0.5,0.08,1.0,0.67,,,,41709917,0.65,0.5,0.13,1.05,0.62,0.96,0.04,0.92,0.08,0.74,0.18,0.03,0.05,0.21,0.54,0.59,0.17,0.38,0.14,0.04,0.31,0.65,0.0,0.22,0.01,0.08,0.29,0.06,0.08,0.05,0.16,0.99,0.95,0.69,0.02,0.04,0.17,0.94,0.61,0.77,0.73,0.04,0.12,0.08,0.08,0.23,0.02,0.14,0.11,0.18,0.0,43.7,0.21,0.29,29.66,5600.0,4300.0,5600.0,6000.0,0.22,0.03,42.4,4.74,0.86,1.43,0.02,0.54,0.16,0.27,10.09,0.96,32.55,38.22,39.13,37.5,38.48,36.69,42.23,44.81,31.0,9.0,0.03,6.0
1231,Mexico,MEX,LCN,Urban,Upper middle income,UMC,2019,mex_2019_enoe_v01_m_v06_a_gld_all.dta,enoe,96448785,0.23,0.17,0.5,0.09,1.0,0.68,,,,42820079,0.66,0.52,0.13,1.05,0.63,0.96,0.04,0.92,0.08,0.74,0.19,0.03,0.05,0.22,0.54,0.6,0.16,0.38,0.14,0.04,0.3,0.66,0.0,0.21,0.01,0.08,0.3,0.06,0.09,0.05,0.16,0.99,0.95,0.68,0.03,0.04,0.17,0.94,0.58,0.77,0.72,0.04,0.12,0.08,0.08,0.23,0.02,0.14,0.11,0.18,0.0,43.58,0.22,0.29,30.93,6020.0,4300.0,6200.0,6000.0,0.23,0.03,43.98,4.92,0.8,1.43,0.02,0.54,0.17,0.27,10.16,0.95,33.02,38.3,39.31,37.68,38.51,36.73,42.33,44.84,31.0,9.0,0.03,6.0
1232,Mexico,MEX,LCN,Urban,Upper middle income,UMC,2020,mex_2020_enoe_v01_m_v06_a_gld_all.dta,enoe,97160242,0.23,0.17,0.51,0.09,1.0,0.68,,,,43399017,0.66,0.52,0.13,1.05,0.63,0.96,0.04,0.92,0.08,0.74,0.19,0.03,0.05,0.21,0.54,0.6,0.17,0.38,0.14,0.04,0.3,0.66,0.0,0.21,0.01,0.08,0.3,0.06,0.09,0.05,0.16,0.99,0.95,0.69,0.02,0.04,0.17,0.94,0.62,0.77,0.73,0.04,0.12,0.08,0.08,0.24,0.03,0.13,0.11,0.18,0.0,43.32,0.23,0.29,32.99,6450.0,5160.0,6450.0,6450.0,0.23,0.03,45.57,5.1,0.87,1.4,0.02,0.53,0.17,0.28,10.22,0.95,33.34,38.39,38.8,37.75,38.65,36.85,42.3,45.3,38.0,18.0,0.03,13.0
1233,Marshall Islands,MHL,EAS,Urban,Upper middle income,UMC,2019,mhl_2019_hies_v01_m_v01_a_gmd.dta,hies,40777,0.26,0.16,0.53,0.05,1.0,0.69,,,,13361,0.48,,0.37,,0.42,0.89,0.11,0.62,0.38,0.96,0.03,0.01,0.0,0.04,,,,,,0.03,0.18,0.79,0.0,0.03,0.06,0.09,0.17,0.09,0.03,0.15,0.34,,0.98,0.93,0.01,0.0,0.03,0.98,1.0,0.98,0.95,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.19,0.73,0.07,,0.94,31.01,41.73,36.55,40.96,41.95,41.43,48.91,28.94,88.0,74.0,0.14,88.0
1234,North Macedonia,MKD,ECS,Urban,Upper middle income,UMC,2007,mkd_2007_i2d2_lfs.dta,i2d2,1206399,0.17,0.15,0.56,0.12,1.0,0.71,,,,565659,0.66,0.57,0.09,,0.41,0.62,0.38,0.35,0.65,0.86,0.07,0.02,0.06,0.08,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.28,0.54,0.16,10.72,0.89,37.08,40.72,,,,40.79,39.06,41.99,98.0,81.0,0.13,85.0
1235,North Macedonia,MKD,ECS,Urban,Upper middle income,UMC,2008,mkd_2008_i2d2_lfs.dta,i2d2,1143198,0.16,0.15,0.56,0.12,1.0,0.72,,,,546159,0.66,0.57,0.07,,0.42,0.63,0.37,0.34,0.66,0.86,0.07,0.02,0.06,0.09,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.29,0.53,0.16,10.72,0.91,37.25,40.94,,,,40.86,40.65,42.53,96.0,79.0,0.13,83.0
1236,North Macedonia,MKD,ECS,Urban,Upper middle income,UMC,2011,mkd_2011_i2d2_lfs.dta,i2d2,1157589,0.15,0.14,0.58,0.12,1.0,0.72,,,,564665,0.68,0.59,0.06,,0.46,0.67,0.33,0.4,0.6,0.84,0.08,0.02,0.06,0.1,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.25,0.53,0.21,11.19,0.94,38.34,41.19,,,,41.01,41.03,43.86,96.0,79.0,0.13,83.0
1237,North Macedonia,MKD,ECS,Urban,Upper middle income,UMC,2012,mkd_2012_i2d2_lfs.dta,i2d2,1152519,0.15,0.13,0.59,0.13,1.0,0.72,,,,555996,0.67,0.58,0.06,,0.46,0.69,0.31,0.42,0.58,0.84,0.08,0.02,0.05,0.1,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.24,0.53,0.22,11.33,0.95,38.81,41.37,,,,41.06,42.85,43.56,96.0,79.0,0.13,83.0
1238,North Macedonia,MKD,ECS,Urban,Upper middle income,UMC,2013,mkd_2013_i2d2_lfs.dta,i2d2,1156718,0.15,0.13,0.58,0.14,1.0,0.71,,,,556912,0.68,0.59,0.07,,0.47,0.69,0.31,0.4,0.6,0.85,0.07,0.02,0.06,0.09,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.24,0.54,0.21,11.29,0.94,39.08,41.68,,,,41.39,42.79,44.26,96.0,79.0,0.13,83.0
1239,North Macedonia,MKD,ECS,Urban,Upper middle income,UMC,2014,mkd_2014_i2d2_lfs.dta,i2d2,1135684,0.16,0.13,0.58,0.14,1.0,0.7,,,,547720,0.69,0.61,0.06,,0.48,0.7,0.3,0.38,0.62,0.87,0.07,0.01,0.04,0.09,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.24,0.54,0.21,11.35,0.95,39.4,41.82,,,,41.54,43.12,44.69,96.0,79.0,0.13,83.0
1240,North Macedonia,MKD,ECS,Urban,Upper middle income,UMC,2015,mkd_2015_i2d2_lfs.dta,i2d2,1141179,0.15,0.12,0.58,0.14,1.0,0.7,,,,545756,0.68,0.59,0.07,,0.5,0.73,0.27,0.44,0.56,0.85,0.08,0.02,0.05,0.09,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.23,0.53,0.22,11.47,0.96,39.56,41.67,,,,41.38,43.09,43.77,96.0,79.0,0.13,83.0
1241,North Macedonia,MKD,ECS,Urban,Upper middle income,UMC,2016,mkd_2016_i2d2_lfs.dta,i2d2,1141475,0.15,0.12,0.58,0.15,1.0,0.7,,,,541583,0.68,0.58,0.07,,0.51,0.76,0.24,0.5,0.5,0.85,0.08,0.02,0.05,0.09,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.22,0.52,0.24,11.58,0.98,39.58,41.6,,,,41.18,43.61,44.78,96.0,79.0,0.13,83.0
1242,North Macedonia,MKD,ECS,Urban,Upper middle income,UMC,2018,mkd_2018_i2d2_lfs.dta,i2d2,1123549,0.17,0.11,0.57,0.16,1.0,0.68,,,,515535,0.68,0.58,0.09,,0.54,0.79,0.21,0.56,0.44,0.86,0.08,0.01,0.05,0.09,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.22,0.52,0.24,11.59,0.97,39.66,41.56,,,,41.11,44.93,43.36,96.0,79.0,0.13,83.0
1243,North Macedonia,MKD,ECS,Urban,Upper middle income,UMC,2019,mkd_2019_i2d2_lfs.dta,i2d2,1171566,0.17,0.11,0.57,0.16,1.0,0.68,,,,523180,0.66,0.56,0.09,,0.56,0.85,0.15,0.68,0.32,0.87,0.07,0.01,0.05,0.08,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.22,0.52,0.24,11.61,0.98,39.72,41.56,,,,41.18,44.58,43.19,96.0,79.0,0.13,83.0
1244,North Macedonia,MKD,ECS,Urban,Upper middle income,UMC,2020,mkd_2020_i2d2_lfs.dta,i2d2,1172606,0.16,0.11,0.57,0.16,1.0,0.68,,,,538352,0.68,0.6,0.07,,0.57,0.85,0.15,0.61,0.39,0.88,0.06,0.01,0.05,0.07,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.21,0.52,0.26,11.84,0.98,40.01,41.71,,,,41.38,43.65,45.14,98.0,81.0,0.13,85.0
1245,Mali,MLI,SSF,Urban,Low income,LIC,2018,mli_2018_i2d2_ehcvm.dta,i2d2,5120830,0.5,0.15,0.32,0.03,1.0,0.47,,,,1809672,0.86,0.9,0.05,,0.85,0.98,0.02,0.97,0.03,0.43,0.46,0.08,0.02,0.54,,,,,0.04,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.18,0.35,0.12,6.55,0.84,19.6,32.75,,,,35.29,36.32,39.5,70.0,61.0,0.09,72.0
1246,Myanmar,MMR,EAS,Urban,Lower middle income,LMC,2015,mmr_2015_i2d2_mplcs_v01_m_v04_a.dta,i2d2,13632381,0.23,0.17,0.52,0.08,1.0,0.69,,,,6413903,0.68,0.57,0.15,,0.67,0.98,0.02,0.97,0.03,0.5,0.5,0.0,0.0,0.5,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1000.0,,,,,8.9,0.48,,,,,0.03,0.3,0.5,0.17,8.78,0.85,32.9,36.89,,,,33.53,40.22,,140.0,98.0,0.18,92.0
1247,Myanmar,MMR,EAS,Urban,Lower middle income,LMC,2017,mmr_2017_mlcs_v01_m_v02_a_gmd.dta,mlcs,13524401,0.23,0.17,0.52,0.08,1.0,0.69,,,,6302385,0.67,0.56,0.12,,0.65,0.97,0.03,0.92,0.08,0.5,0.32,0.14,0.04,0.46,,,,,,0.09,0.25,0.66,0.01,0.15,0.0,0.09,0.34,0.09,0.01,0.03,0.18,0.92,0.93,0.48,0.11,0.04,0.28,0.91,0.21,0.73,0.45,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.42,0.31,0.23,8.4,0.9,33.07,37.14,40.42,33.77,37.95,33.9,40.03,44.25,111.0,88.0,0.12,83.0
1248,Montenegro,MNE,ECS,Urban,Upper middle income,UMC,2006,mne_2006_hbs_v01_m_v03_a_gmd.dta,hbs,384213,0.18,0.17,0.53,0.12,1.0,0.7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2,0.63,0.17,,0.0,36.83,,,,,,,,19.0,4.0,0.07,64.0
1249,Montenegro,MNE,ECS,Urban,Upper middle income,UMC,2011,mne_2011_hbs_v01_m_v03_a_gmd.dta,hbs,360082,0.15,0.15,0.54,0.16,1.0,0.69,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.18,0.62,0.2,,0.23,40.28,,,,,,,,16.0,3.0,0.06,47.0
1250,Montenegro,MNE,ECS,Urban,Upper middle income,UMC,2013,mne_2013_hbs_v01_m_v05_a_gmd.dta,hbs,368468,0.18,0.14,0.55,0.13,1.0,0.69,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.14,0.61,0.22,,0.17,38.53,,,,,,,,16.0,3.0,0.06,47.0
1251,Mongolia,MNG,EAS,Urban,Lower middle income,LMC,2008,mng_2008_i2d2_lfs.dta,i2d2,1686357,0.25,0.21,0.49,0.04,1.0,0.7,,,,565191,0.62,0.56,0.46,,0.62,1.0,0.0,1.0,0.0,0.62,0.29,0.07,0.02,0.36,,,,,0.31,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.05,0.66,0.28,10.34,0.92,29.14,37.51,,,,37.46,37.36,42.25,101.0,83.0,0.13,86.0
1252,Mongolia,MNG,EAS,Urban,Lower middle income,LMC,2010,mng_2010_i2d2_hses_v01_m_v00_a_gmd.dta,i2d2,1780076,0.25,0.23,0.48,0.05,1.0,0.7,,,,641148,0.53,0.48,0.17,,0.5,0.94,0.06,0.85,0.15,0.97,0.03,0.01,0.0,0.03,,,,,0.38,0.11,0.5,0.39,0.01,0.05,0.35,0.08,0.05,0.04,0.24,0.06,0.0,0.88,0.89,0.88,0.0,0.0,0.0,0.88,0.73,0.99,1.0,0.09,0.17,0.08,0.04,0.22,0.03,0.17,0.11,0.09,0.0,51.41,0.03,0.48,1150.75,250000.0,200000.02,250000.0,250000.0,,,,,0.88,1.0,0.01,0.0,0.27,0.72,10.32,0.96,28.91,37.16,37.46,36.76,37.57,36.68,38.99,,45.0,28.0,0.04,28.0
1253,Mongolia,MNG,EAS,Urban,Lower middle income,LMC,2011,mng_2011_i2d2_hses_v01_m_v00_a_gmd.dta,i2d2,1806441,0.26,0.21,0.49,0.04,1.0,0.7,,,,664912,0.54,0.49,0.18,,0.52,0.95,0.05,0.84,0.16,0.97,0.02,0.01,0.0,0.03,,,,,0.35,0.11,0.51,0.38,0.02,0.04,0.36,0.08,0.05,0.04,0.23,0.06,0.01,0.88,0.87,0.88,0.01,0.0,0.0,0.86,0.79,0.99,1.0,0.09,0.19,0.07,0.03,0.21,0.03,0.17,0.12,0.09,0.0,51.75,0.02,0.48,1438.43,300000.0,250000.0,300000.0,300000.0,,,,,0.96,1.0,0.01,0.0,0.25,0.74,10.39,0.96,28.83,37.36,37.17,36.97,37.93,36.99,39.76,,43.0,24.0,0.04,25.0
1254,Mongolia,MNG,EAS,Urban,Lower middle income,LMC,2014,mng_2014_hses_v01_m_v04_a_gmd.dta,hses,1880813,0.28,0.17,0.5,0.05,1.0,0.67,,,,737936,0.58,0.52,0.21,,0.56,0.97,0.03,0.91,0.09,0.96,0.03,0.01,0.0,0.04,,,,,,0.03,0.31,0.65,0.05,0.1,0.03,0.14,0.22,0.1,0.03,0.08,0.22,0.97,0.97,0.95,0.0,0.0,0.0,0.97,0.32,1.0,0.99,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0.59,0.37,12.58,0.96,28.84,37.23,40.62,36.26,37.53,36.89,39.95,,96.0,79.0,0.11,78.0
