,Country Name,Country Code,Region Code,Subsample,Income Level Name,Income Level Code,Year of survey,Survey Data Source,Survey Type,Total population,"Children, aged 0-14","Youth, aged 15-24","Adult, aged 25-64","Elderly, aged 65+",Urban Population (% of total Population)," Working Age Population, aged 15-64 (% of total Pop.)","Dependency Rate, all compared to 15-64","Youth Dependency Rate, younger than 15 compared to 15-64","Old Age Dependency Rate, older than 64 compared to 15-64","Labor Force, aged 15-64","Labor Force Participation Rate, aged 15-64","Female Labor Force Participation Rate, aged 15-64","Not in labor force or education rate among youth, aged 15-24",Share of workers (aged 15-64) with more than one jobs in last week,"Employment to Population Ratio, aged 15-64","Employment Rate, aged 15-64 ","Unemployment Rate, aged 15-64","Youth Employment Rate, aged 15-24","Youth Unemployment Rate, aged 15-24","Wage employees, aged 15-64 ","Self-employed, aged 15-64","Unpaid, aged 15-64","Employers, aged 15-64","Unpaid or Self-employed, age 15-64","Share of informal jobs, aged 15-64",Share of work contract,Share of health insurance,Share of social security,"Public sector employment, aged 15-64"," Agriculture, aged 15-64"," Industry, aged 15-64"," Services, aged 15-64","Mining, aged 15-64","Manufacturing, aged 15-64","Electricity and utilities, aged 15-64","Construction, aged 15-64","Commerce, aged 15-64","Transport & Communication, aged 15-64","Financial and Business Services, aged 15-64","Public Administration, aged 15-64","Other services, aged 15-64"," Female in non-agricultural employment, aged 15-64","Youth in non-agricultural employment, aged 15-64","Non-Agricultural wage employment, aged 15-64","Non-Agricultural unpaid employment, aged 15-64","Non-Agricultural employer, aged 15-64","Non-Agricultural self-employed, aged 15-64","Youth Non-Agricultural wage employment, aged 15-24","Wage employment in agriculture, aged 15-64","Wage employment in industry, aged 15-64","Wage employment in services, aged 15-64"," Senior Officials, aged 15-64"," Professionals, aged 15-64"," Technicians, aged 15-64"," Clerks, aged 15-64"," Service and Market Sales, aged 15-64"," Skilled Agriculture, aged 15-64"," Craft Workers, aged 15-64"," Machine Operators, aged 15-64"," Elementary Occupations, aged 15-64", Armed Forces,Average weekly working hours,"Underemployment, <35 hours per week","Excessive working hours,>48 hours per week","Median Earnings for wage workers per hour, local nominal currency","Median Earnings for wage workers per month, local nominal currency","Median Earnings for wage workers per month in agriculture, local nominal currenc","Median Earnings for wage workers per month in industry, local nominal currency","Median Earnings for wage workers per month in service, local nominal currency","Median Earnings for wage workers per hour,  deflated to 2011 local currency valu","Real Median Hourly  Wages in USD (base 2011), PPP adjusted","Median Earnings for wage workers per month, deflated to 2011 local currency valu","Real Median Monthly Wages in USD (base 2011), PPP adjusted","Female to Male gender wage gap, calculated with median wages","Public to Private wage gap, calculated with median wages", No Education, Primary Education, Secondary Education, Post Secondary Education,"Mean number of years of education completed, aged 17 and older",Enrollment rate for individuals aged 6-16,Individual age,Mean age of worker between 15-64,"Mean age of worker in agriculture, between 15-64","Mean age of worker in industry, between 15-64","Mean age of worker in services, between 15-64","Mean age of wage worker, between 15-64","Mean age of self-employed or unpaid worker, between 15-64","Mean age of employer, between 15-64",Total flags in survey,"Percentile (100 = max), total flags",Flags over max number of flags,"Percentile (100 = max), share of flags"
1421,Netherlands,NLD,ECS,Female,High income,HIC,2004,nld_2004_i2d2_eulfs.dta,i2d2,8102,0.18,0.12,0.55,0.15,0.97,0.67,,,,3746,0.69,0.69,0.03,0.07,0.66,0.95,0.05,0.92,0.08,0.91,0.08,0.01,0.0,0.09,,,,,,0.02,0.08,0.9,0.0,0.07,0.0,0.01,0.21,0.04,0.15,0.06,0.44,0.98,0.98,0.86,0.01,0.0,0.06,0.98,0.55,0.92,0.92,0.06,0.2,0.22,0.19,0.21,0.01,0.01,0.02,0.09,0.0,23.75,0.79,0.02,,,,,,,,,,,,0.02,0.09,0.63,0.26,11.05,,38.82,37.39,39.15,37.28,37.29,36.77,43.47,,63.0,51.0,0.06,49.0
1422,Nepal,NPL,SAS,Female,Low income,LIC,1995,npl_1995_i2d2_sar_lss.dta,i2d2,10580197,0.41,0.19,0.36,0.04,0.07,0.55,,,,4375392,0.75,0.75,0.19,,0.72,0.96,0.04,0.94,0.06,0.12,0.05,0.79,0.04,0.83,,,,,,0.92,0.02,0.06,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.02,0.08,0.07,0.03,0.03,0.0,0.02,0.03,0.1,0.47,0.29,0.03,0.0,0.0,0.0,0.01,0.92,0.02,0.0,0.0,0.0,,,,,,,,,,,,,,,0.8,0.08,0.12,0.0,1.09,0.51,23.81,32.72,32.7,31.94,33.0,31.84,32.45,39.83,38.0,18.0,0.04,25.0
1423,Nepal,NPL,SAS,Female,Low income,LIC,2003,npl_2003_i2d2_sar_lss.dta,i2d2,12208369,0.37,0.19,0.39,0.04,0.14,0.59,,,,5401924,0.76,0.76,0.18,,0.74,0.98,0.02,0.98,0.02,0.11,0.04,0.76,0.09,0.81,,,,,,0.89,0.03,0.07,0.0,0.03,0.0,0.0,0.04,0.0,0.01,0.0,0.02,0.11,0.09,0.04,0.04,0.0,0.03,0.04,0.08,0.48,0.29,0.0,0.0,0.01,0.0,0.05,0.82,0.03,0.0,0.08,0.0,27.47,0.66,0.1,,,,,,,,,,,,0.66,0.18,0.16,0.01,2.15,0.69,25.08,33.49,33.73,33.03,33.55,32.69,33.2,39.48,28.0,7.0,0.03,10.0
1424,Nepal,NPL,SAS,Female,Low income,LIC,2010,npl_2010_lss-iii_v01_m_v06_a_gmd.dta,lss-i,15145547,0.34,0.2,0.41,0.05,0.19,0.61,,,,4262787,0.71,0.71,0.17,0.31,0.7,0.99,0.01,0.98,0.02,0.13,0.87,0.0,0.0,0.87,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.02,0.01,0.02,0.01,0.09,0.73,0.04,0.0,0.07,0.0,27.49,0.66,0.13,,,,,,,,,,,,0.54,0.21,0.24,0.01,3.09,0.89,26.78,35.38,,,,33.12,35.73,,125.0,91.0,0.15,90.0
1425,Pakistan,PAK,SAS,Female,Lower middle income,LMC,1992,pak_1992_lfs_v01_m_v02_a_gld_all.dta,lfs,41491701,0.46,0.17,0.34,0.03,0.3,0.51,,,,2812049,0.13,0.13,0.73,1.07,0.13,0.99,0.01,0.98,0.02,0.27,0.13,0.59,0.0,0.72,,,,,,0.7,0.11,0.2,0.0,0.1,0.0,0.01,0.03,0.0,0.0,0.01,0.16,0.3,0.37,0.2,0.05,0.0,0.06,0.28,0.11,0.55,0.69,,,,,,,,,,,36.88,0.43,0.16,8.87,1660.0,200.0,1500.0,1750.0,0.46,0.02,84.33,3.31,,,0.77,0.2,0.01,0.02,1.6,0.44,21.53,33.33,34.3,27.62,32.96,31.21,34.09,31.9,70.0,61.0,0.07,61.0
1426,Pakistan,PAK,SAS,Female,Lower middle income,LMC,1999,pak_1999_lfs_v01_m_v02_a_gld_all.dta,lfs,50566880,0.45,0.18,0.34,0.03,0.31,0.52,,,,3766352,0.14,0.14,0.75,1.09,0.14,0.99,0.01,0.98,0.02,0.33,0.17,0.5,0.0,0.67,,,,,0.17,0.74,0.09,0.18,0.0,0.08,0.0,0.0,0.02,0.0,0.0,0.0,0.15,0.26,0.41,0.17,0.03,0.0,0.06,0.3,0.21,0.52,0.74,0.02,0.02,0.06,0.0,0.0,0.58,0.09,0.0,0.21,0.0,35.8,0.44,0.14,8.33,1390.4,1216.6,1303.5,2500.0,0.22,0.01,37.99,1.49,,2.69,0.69,0.26,0.02,0.03,2.21,0.5,21.66,35.22,36.3,29.58,33.44,34.06,35.81,36.74,39.0,19.0,0.04,19.0
1427,Pakistan,PAK,SAS,Female,Lower middle income,LMC,2001,pak_2001_lfs_v01_m_v02_a_gld_all.dta,lfs,56356327,0.44,0.19,0.34,0.03,0.32,0.53,,,,4233610,0.14,0.14,0.72,1.02,0.14,0.99,0.01,0.99,0.01,0.37,0.16,0.46,0.0,0.62,,,,,0.18,0.64,0.15,0.21,0.0,0.15,0.0,0.0,0.02,0.0,0.0,0.0,0.18,0.36,0.46,0.24,0.04,0.0,0.07,0.34,0.21,0.51,0.79,0.02,0.03,0.1,0.0,0.01,0.46,0.14,0.0,0.23,0.0,36.59,0.4,0.17,7.85,1412.13,1216.6,1200.0,2500.0,0.2,0.01,35.99,1.41,,3.17,0.66,0.28,0.03,0.03,2.51,0.52,21.89,32.76,34.17,27.26,32.34,31.25,33.67,29.46,40.0,21.0,0.04,18.0
1428,Pakistan,PAK,SAS,Female,Lower middle income,LMC,2003,pak_2003_lfs_v01_m_v02_a_gld_all.dta,lfs,64129067,0.43,0.2,0.34,0.03,0.33,0.54,,,,5602786,0.16,0.16,0.67,1.05,0.16,0.99,0.01,0.99,0.01,0.32,0.17,0.51,0.0,0.68,,,,,0.16,0.66,0.15,0.18,0.0,0.15,0.0,0.0,0.02,0.0,0.0,0.0,0.16,0.34,0.39,0.21,0.05,0.0,0.08,0.27,0.16,0.44,0.79,0.01,0.02,0.1,0.0,0.01,0.52,0.14,0.0,0.19,0.0,35.83,0.44,0.14,8.93,1520.75,1303.5,1412.13,2607.0,0.21,0.01,37.62,1.48,,3.49,0.63,0.3,0.03,0.04,2.8,0.55,22.38,33.0,34.1,28.05,33.07,31.17,33.85,32.98,40.0,21.0,0.04,18.0
1429,Pakistan,PAK,SAS,Female,Lower middle income,LMC,2005,pak_2005_lfs_v01_m_v02_a_gld_all.dta,lfs,63829745,0.42,0.2,0.34,0.03,0.33,0.55,,,,6890190,0.2,0.2,0.64,1.02,0.2,1.0,0.0,0.99,0.01,0.27,0.16,0.57,0.0,0.73,,,,,0.18,0.68,0.15,0.17,0.0,0.15,0.0,0.0,0.02,0.0,0.0,0.0,0.14,0.32,0.4,0.2,0.05,0.0,0.07,0.28,0.1,0.48,0.75,0.02,0.01,0.09,0.0,0.01,0.59,0.15,0.0,0.12,0.0,34.87,0.42,0.11,10.71,1800.0,1303.5,1520.75,3000.0,0.21,0.01,36.12,1.42,,3.53,0.62,0.31,0.03,0.05,2.96,0.47,22.29,32.65,33.77,28.1,32.29,30.96,33.28,29.62,48.0,31.0,0.04,26.0
1430,Pakistan,PAK,SAS,Female,Lower middle income,LMC,2007,pak_2007_lfs_v01_m_v03_a_gld_all.dta,lfs,64998585,0.41,0.2,0.35,0.03,0.33,0.56,,,,7484880,0.21,0.21,0.6,1.03,0.2,0.99,0.01,0.99,0.01,0.23,0.14,0.63,0.0,0.77,0.91,0.38,,,0.19,0.74,0.12,0.14,0.0,0.12,0.0,0.0,0.02,0.0,0.0,0.0,0.11,0.26,0.34,0.17,0.04,0.0,0.05,0.25,0.08,0.54,0.76,0.02,0.01,0.07,0.0,0.01,0.66,0.12,0.0,0.1,0.0,34.3,0.4,0.08,13.33,2172.5,1781.45,1738.0,3600.0,0.23,0.01,37.54,1.47,,3.5,0.59,0.33,0.03,0.05,3.19,0.52,22.57,33.03,34.08,27.81,32.09,30.49,33.79,27.1,39.0,19.0,0.03,14.0
1431,Pakistan,PAK,SAS,Female,Lower middle income,LMC,2008,pak_2008_lfs_v01_m_v02_a_gld_all.dta,lfs,65019285,0.41,0.21,0.36,0.03,0.33,0.57,,,,7993561,0.22,0.22,0.57,1.03,0.22,1.0,0.0,0.99,0.01,0.23,0.14,0.63,0.0,0.77,0.93,0.29,,,0.2,0.73,0.13,0.15,0.0,0.12,0.0,0.0,0.02,0.0,0.0,0.0,0.12,0.27,0.35,0.18,0.04,0.0,0.06,0.25,0.07,0.48,0.8,0.02,0.01,0.08,0.0,0.0,0.66,0.12,0.0,0.1,0.0,33.69,0.42,0.07,17.7,2954.6,2346.3,1955.25,5000.0,0.26,0.01,43.09,1.69,,4.37,0.58,0.33,0.03,0.06,3.34,0.52,22.9,33.13,34.21,28.01,32.23,30.9,33.77,31.85,39.0,19.0,0.03,14.0
1432,Pakistan,PAK,SAS,Female,Lower middle income,LMC,2009,pak_2009_lfs_v01_m_v02_a_gld_all.dta,lfs,67583200,0.41,0.2,0.36,0.03,0.33,0.56,,,,8617787,0.23,0.23,0.56,1.02,0.23,0.99,0.01,0.99,0.01,0.21,0.14,0.65,0.0,0.79,0.93,0.34,,,0.19,0.74,0.12,0.15,0.0,0.11,0.0,0.0,0.02,0.0,0.0,0.0,0.12,0.26,0.32,0.16,0.04,0.0,0.06,0.2,0.07,0.42,0.76,0.02,0.01,0.07,0.0,0.01,0.68,0.11,0.0,0.1,0.0,34.81,0.38,0.09,19.8,3476.0,2607.0,2607.0,5000.0,0.25,0.01,43.94,1.72,,3.33,0.57,0.34,0.03,0.06,3.37,0.53,22.91,33.33,34.14,28.85,32.74,32.02,33.66,33.7,36.0,16.0,0.03,9.0
1433,Pakistan,PAK,SAS,Female,Lower middle income,LMC,2010,pak_2010_lfs_v01_m_v02_a_gld_all.dta,lfs,87470217,0.41,0.21,0.36,0.03,0.33,0.57,,,,11329658,0.23,0.23,0.56,1.04,0.23,0.99,0.01,0.99,0.01,0.22,0.16,0.62,0.0,0.78,0.93,0.33,,,0.19,0.74,0.12,0.14,0.0,0.11,0.0,0.0,0.02,0.0,0.0,0.0,0.12,0.26,0.31,0.16,0.03,0.0,0.07,0.19,0.08,0.39,0.8,0.02,0.02,0.07,0.0,0.0,0.67,0.11,0.0,0.11,0.0,34.27,0.4,0.09,22.86,3910.5,3041.5,2607.0,6000.0,0.26,0.01,43.76,1.72,,4.33,0.56,0.34,0.03,0.06,3.48,0.53,22.9,33.32,34.02,28.7,33.43,32.41,33.55,39.6,34.0,13.0,0.03,7.0
1434,Pakistan,PAK,SAS,Female,Lower middle income,LMC,2012,pak_2012_lfs_v01_m_v02_a_gld_all.dta,lfs,88396910,0.4,0.2,0.37,0.03,0.33,0.57,,,,12635579,0.25,0.25,0.53,1.04,0.23,0.91,0.09,0.87,0.13,0.25,0.16,0.59,0.0,0.75,0.93,0.27,,,0.19,0.75,0.11,0.14,0.0,0.11,0.0,0.0,0.02,0.0,0.0,0.0,0.11,0.25,0.3,0.16,0.03,0.0,0.06,0.19,0.12,0.42,0.81,0.0,0.07,0.02,0.0,0.02,0.65,0.11,0.0,0.13,0.0,32.94,0.45,0.08,28.0,4562.25,3476.0,3910.5,7000.0,0.26,0.01,43.58,1.71,,4.14,0.55,0.35,0.03,0.06,3.67,0.56,23.04,33.49,34.23,28.52,33.57,31.96,34.0,36.22,30.0,8.0,0.03,6.0
1435,Pakistan,PAK,SAS,Female,Lower middle income,LMC,2013,pak_2013_lfs_v02_m_v01_a_gld_all.dta,lfs,91118646,0.4,0.2,0.36,0.03,0.34,0.57,,,,13178757,0.25,0.25,0.51,1.05,0.23,0.91,0.09,0.87,0.13,0.27,0.2,0.53,0.0,0.73,0.94,0.23,,,0.16,0.73,0.13,0.14,0.0,0.13,0.0,0.0,0.02,0.0,0.0,0.0,0.12,0.27,0.3,0.17,0.03,0.0,0.07,0.2,0.14,0.42,0.81,0.0,0.07,0.01,0.0,0.02,0.62,0.12,0.0,0.15,0.0,35.21,0.35,0.09,28.57,5000.0,3910.5,4345.0,8000.0,0.24,0.01,42.33,1.66,,4.4,0.54,0.35,0.04,0.07,3.86,0.55,22.82,33.28,33.89,29.68,33.43,32.23,33.67,34.91,35.0,14.0,0.03,10.0
1436,Pakistan,PAK,SAS,Female,Lower middle income,LMC,2014,pak_2014_lfs_v01_m_v02_a_gld_all.dta,lfs,92711867,0.41,0.2,0.36,0.03,0.35,0.57,,,,13585270,0.26,0.26,0.51,1.04,0.23,0.91,0.09,0.86,0.14,0.25,0.21,0.53,0.0,0.75,0.94,0.24,,,0.15,0.72,0.15,0.14,0.0,0.14,0.0,0.0,0.02,0.0,0.0,0.0,0.11,0.28,0.33,0.16,0.04,0.0,0.09,0.2,0.13,0.33,0.8,0.0,0.07,0.01,0.0,0.02,0.61,0.13,0.0,0.15,0.0,34.78,0.38,0.09,36.36,6083.0,4779.5,5214.0,8000.0,0.29,0.01,48.04,1.88,,4.41,0.52,0.36,0.04,0.08,4.06,0.58,22.73,33.59,34.38,29.82,33.5,33.05,33.76,39.43,40.0,21.0,0.03,15.0
1437,Pakistan,PAK,SAS,Female,Lower middle income,LMC,2017,pak_2017_lfs_v01_m_v03_a_gld_all.dta,lfs,91359273,0.4,0.19,0.38,0.03,0.36,0.57,,,,12362504,0.24,0.24,0.53,1.05,0.22,0.91,0.09,0.88,0.12,0.29,0.2,0.5,0.0,0.71,0.93,0.23,,,0.16,0.66,0.17,0.17,0.0,0.16,0.0,0.0,0.02,0.0,0.0,0.0,0.15,0.34,0.39,0.21,0.04,0.0,0.09,0.28,0.12,0.45,0.81,0.01,0.08,0.02,0.0,0.03,0.58,0.15,0.0,0.14,0.0,34.19,0.4,0.07,41.67,6952.0,5431.25,4345.0,12000.0,0.3,0.01,49.58,1.94,,4.33,0.51,0.36,0.05,0.08,4.21,0.59,23.39,33.84,34.84,30.34,33.42,32.32,34.46,38.2,29.0,7.0,0.03,6.0
1438,Pakistan,PAK,SAS,Female,Lower middle income,LMC,2018,pak_2018_lfs_v01_m_v02_a_gld_all.dta,lfs,100055303,0.4,0.19,0.38,0.03,0.37,0.57,,,,14692440,0.26,0.26,0.49,1.05,0.23,0.9,0.1,0.84,0.16,0.22,0.22,0.56,0.0,0.78,0.94,0.26,,,0.15,0.69,0.14,0.17,0.0,0.14,0.0,0.0,0.01,0.0,0.0,0.0,0.15,0.31,0.35,0.18,0.04,0.0,0.1,0.22,0.07,0.38,0.73,0.01,0.08,0.02,0.0,0.02,0.64,0.12,0.0,0.12,0.0,31.72,0.5,0.06,52.63,8690.0,6952.0,5214.0,14000.0,0.36,0.01,58.99,2.31,,4.5,0.51,0.36,0.05,0.08,4.31,0.6,23.35,33.86,34.69,30.41,33.34,32.72,34.19,39.59,40.0,21.0,0.03,15.0
1439,Pakistan,PAK,SAS,Female,Lower middle income,LMC,2020,pak_2020_lfs_v01_m_v02_a_gld_all.dta,lfs,101863355,0.39,0.19,0.39,0.03,0.36,0.58,,,,15032990,0.25,0.25,0.53,1.02,0.23,0.91,0.09,0.86,0.14,0.25,0.19,0.55,0.0,0.74,0.93,0.28,,,0.18,0.67,0.15,0.18,0.0,0.14,0.0,0.0,0.01,0.0,0.01,0.01,0.15,0.33,0.34,0.21,0.04,0.0,0.08,0.23,0.06,0.44,0.83,0.01,0.09,0.02,0.0,0.02,0.62,0.12,0.0,0.11,0.0,33.96,0.43,0.08,75.0,12000.0,8690.0,9993.5,18000.0,0.42,0.02,67.12,2.63,,3.5,0.5,0.37,0.05,0.08,4.29,0.57,23.81,33.65,34.12,31.13,33.93,32.96,33.88,32.87,33.0,11.0,0.03,10.0
1440,Panama,PAN,LCN,Female,High income,HIC,2012,pan_2012_i2d2_eh_v01_m_v02_a_gmd.dta,i2d2,1904354,0.27,0.16,0.48,0.09,0.68,0.64,,,,645546,0.53,0.53,0.23,0.05,0.51,0.95,0.05,0.87,0.13,0.73,0.18,0.07,0.02,0.26,0.59,0.56,,,0.21,0.08,0.08,0.84,0.0,0.06,0.0,0.02,0.29,0.03,0.1,0.31,0.11,0.92,0.86,0.72,0.02,0.02,0.16,0.83,0.09,0.54,0.81,0.08,0.16,0.1,0.12,0.24,0.07,0.05,0.01,0.17,0.0,37.39,0.27,0.09,2.81,515.97,357.29,543.13,515.97,,,,,,1.58,0.05,0.08,0.56,0.3,10.26,0.96,31.5,38.23,37.06,37.82,38.38,37.77,39.23,42.74,24.0,5.0,0.02,3.0
1441,Panama,PAN,LCN,Female,High income,HIC,2013,pan_2013_eh_v01_m_v05_a_gmd.dta,eh0,1915019,0.27,0.17,0.47,0.09,0.68,0.64,,,,655366,0.54,0.54,0.22,,0.51,0.95,0.05,0.86,0.14,0.72,0.19,0.08,0.01,0.27,,,,,,0.09,0.1,0.81,0.0,0.08,0.0,0.02,0.29,0.03,0.11,0.3,0.08,0.91,0.84,0.71,0.02,0.01,0.17,0.8,0.08,0.54,0.81,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.2,0.48,0.28,10.21,0.96,31.65,38.06,35.8,38.84,38.21,37.59,39.13,41.6,94.0,78.0,0.1,76.0
1442,Panama,PAN,LCN,Female,High income,HIC,2014,pan_2014_eh_v01_m_v04_a_gmd.dta,eh0,1963266,0.27,0.17,0.47,0.09,0.68,0.64,,,,679486,0.54,0.54,0.23,,0.51,0.94,0.06,0.86,0.14,0.72,0.2,0.06,0.01,0.27,,,,,,0.08,0.1,0.82,0.0,0.07,0.01,0.02,0.29,0.03,0.11,0.3,0.08,0.92,0.87,0.71,0.02,0.01,0.18,0.85,0.07,0.56,0.8,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.05,0.61,0.29,10.32,0.96,31.88,38.47,36.46,38.91,38.61,37.79,39.87,46.06,96.0,79.0,0.1,78.0
1443,Panama,PAN,LCN,Female,High income,HIC,2016,pan_2016_i2d2_eh_v01_m_v01_a.dta,i2d2,2056058,0.27,0.17,0.46,0.1,0.69,0.63,,,,735234,0.56,0.56,0.2,0.05,0.53,0.93,0.07,0.83,0.17,0.68,0.22,0.07,0.02,0.3,0.61,0.57,,,0.21,0.09,0.1,0.82,0.0,0.08,0.0,0.02,0.29,0.04,0.1,0.3,0.09,0.91,0.85,0.68,0.02,0.02,0.2,0.81,0.07,0.48,0.77,0.07,0.16,0.11,0.11,0.25,0.08,0.06,0.01,0.16,0.0,36.07,0.29,0.07,3.67,656.8,629.87,696.11,656.8,0.03,0.06,5.77,10.43,,1.58,0.04,0.18,0.49,0.3,10.47,0.96,32.24,39.13,38.27,37.76,39.39,38.74,39.78,42.61,35.0,14.0,0.03,10.0
1444,Panama,PAN,LCN,Female,High income,HIC,2017,pan_2017_i2d2_eh_v01_m_v01_a.dta,i2d2,2085710,0.27,0.16,0.47,0.1,0.69,0.63,,,,746920,0.57,0.57,0.19,0.04,0.52,0.92,0.08,0.79,0.21,0.7,0.22,0.06,0.01,0.29,0.6,0.57,,,0.22,0.08,0.1,0.82,0.0,0.08,0.0,0.02,0.29,0.04,0.1,0.3,0.09,0.92,0.86,0.69,0.02,0.01,0.2,0.83,0.11,0.52,0.78,0.06,0.16,0.11,0.11,0.25,0.07,0.06,0.01,0.16,0.0,35.84,0.3,0.06,3.88,706.32,484.6,711.37,707.33,0.03,0.06,6.15,11.12,,1.73,0.03,0.18,0.49,0.3,10.55,0.96,32.71,39.65,37.85,38.66,39.95,39.1,40.61,47.2,36.0,16.0,0.03,11.0
1445,Panama,PAN,LCN,Female,High income,HIC,2018,pan_2018_i2d2_eh_v01_m_v01_a.dta,i2d2,2130252,0.26,0.17,0.46,0.11,0.7,0.63,,,,787969,0.59,0.59,0.17,0.05,0.55,0.93,0.07,0.79,0.21,0.67,0.25,0.06,0.02,0.32,0.64,0.55,,,0.21,0.08,0.1,0.83,0.0,0.08,0.0,0.02,0.29,0.04,0.09,0.32,0.09,0.92,0.87,0.66,0.02,0.02,0.23,0.82,0.07,0.46,0.74,0.07,0.15,0.1,0.1,0.27,0.07,0.07,0.01,0.16,0.0,34.91,0.32,0.05,3.84,711.22,546.2,712.38,709.35,0.03,0.06,6.15,11.11,,1.62,0.02,0.17,0.5,0.3,10.65,0.97,33.31,40.1,38.26,40.02,40.27,39.69,40.83,42.45,42.0,23.0,0.03,17.0
1446,Panama,PAN,LCN,Female,High income,HIC,2021,pan_2021_eh_v01_m_v01_a_gmd.dta,eh0,2247923,0.26,0.16,0.46,0.12,0.71,0.62,,,,736903,0.53,0.53,0.17,,0.47,0.88,0.12,0.72,0.28,0.64,0.28,0.07,0.02,0.34,,,,,,0.09,0.09,0.82,0.0,0.07,0.01,0.01,0.3,0.03,0.1,0.31,0.07,0.91,0.84,0.63,0.02,0.02,0.25,0.75,0.11,0.42,0.72,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.15,0.52,0.31,10.94,0.98,34.54,40.86,38.47,40.27,41.18,41.12,40.04,46.55,122.0,91.0,0.13,86.0
1447,Peru,PER,LCN,Female,Upper middle income,UMC,2016,per_2016_i2d2_enaho_v01_m_v02_a.dta,i2d2,16394434,0.25,0.16,0.48,0.1,0.77,0.64,,,,7674006,0.73,0.73,0.21,0.21,0.7,0.96,0.04,0.91,0.09,0.42,0.33,0.23,0.02,0.55,0.76,0.54,,0.45,0.09,0.25,0.09,0.66,0.0,0.08,0.0,0.01,0.36,0.02,0.05,0.03,0.19,0.75,0.73,0.39,0.07,0.02,0.27,0.63,0.13,0.48,0.53,0.0,0.09,0.06,0.07,0.26,0.06,0.06,0.01,0.39,0.0,35.09,0.48,0.21,5.06,896.2,483.59,914.72,948.91,0.04,0.03,7.6,4.81,,1.45,0.05,0.23,0.41,0.32,8.88,0.97,33.36,38.51,39.29,37.38,38.37,36.03,40.16,44.2,39.0,19.0,0.03,13.0
1448,Peru,PER,LCN,Female,Upper middle income,UMC,2017,per_2017_enaho_v01_m_v03_a_gmd.dta,enaho,16507099,0.25,0.16,0.48,0.11,0.78,0.64,,,,7746460,0.73,0.73,0.21,,0.7,0.96,0.04,0.91,0.09,0.42,0.34,0.21,0.02,0.56,,,,,,0.24,0.09,0.67,0.0,0.08,0.0,0.0,0.38,0.02,0.05,0.17,0.05,0.76,0.76,0.39,0.07,0.02,0.29,0.67,0.13,0.47,0.52,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.22,0.42,0.32,8.94,0.97,33.82,38.94,39.94,38.12,38.7,36.35,40.66,44.74,97.0,81.0,0.11,79.0
1449,Peru,PER,LCN,Female,Upper middle income,UMC,2018,per_2018_enaho_v01_m_v05_a_gmd.dta,enaho,16730684,0.24,0.16,0.48,0.11,0.78,0.64,,,,7879141,0.74,0.74,0.21,,0.71,0.96,0.04,0.91,0.09,0.42,0.35,0.21,0.02,0.56,,,,,,0.24,0.09,0.67,0.0,0.08,0.0,0.0,0.39,0.02,0.05,0.17,0.04,0.76,0.76,0.39,0.07,0.02,0.29,0.66,0.14,0.47,0.51,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.22,0.42,0.32,8.96,0.97,34.39,39.11,40.1,38.37,38.86,36.69,40.72,44.13,94.0,78.0,0.1,76.0
1450,Peru,PER,LCN,Female,Upper middle income,UMC,2019,per_2019_enaho_v01_m_v03_a_gmd.dta,enaho,16893332,0.24,0.16,0.48,0.12,0.79,0.64,,,,7994012,0.74,0.74,0.21,,0.71,0.96,0.04,0.92,0.08,0.42,0.35,0.21,0.03,0.56,,,,,,0.24,0.09,0.68,0.0,0.08,0.0,0.01,0.38,0.02,0.05,0.18,0.05,0.76,0.77,0.38,0.07,0.02,0.29,0.65,0.14,0.48,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.21,0.41,0.33,9.09,0.98,34.67,39.43,40.49,38.45,39.18,37.18,40.84,44.93,90.0,75.0,0.1,74.0
1451,Peru,PER,LCN,Female,Upper middle income,UMC,2020,per_2020_enaho_v01_m_v01_a_gmd.dta,enaho,16929034,0.24,0.16,0.49,0.11,0.79,0.65,,,,6951006,0.63,0.63,0.28,,0.59,0.94,0.06,0.88,0.12,0.37,0.34,0.27,0.02,0.61,,,,,,0.33,0.09,0.58,0.0,0.08,0.0,0.0,0.33,0.01,0.04,0.16,0.03,0.67,0.63,0.32,0.06,0.01,0.27,0.48,0.13,0.44,0.49,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.21,0.44,0.31,9.14,0.97,34.19,39.26,39.37,38.46,39.31,37.44,40.21,44.56,113.0,88.0,0.12,82.0
